timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-05T15:46:23,codecarbon,fd9d6a14-e067-4455-92e7-a6a3fb4e6a13,14.15480637550354,4.233852220038115e-05,2.991105711884032e-06,14.0,0.0,2.9050111770629883,5.503481917911106e-05,0,1.1411694062601896e-05,6.644651324171296e-05,India,IND,,,,Windows-10-10.0.22621-SP0,3.10.2,2.3.4,8,11th Gen Intel(R) Core(TM) i3-1125G4 @ 2.00GHz,,,,,7.746696472167969,machine,N,1.0
2024-04-05T15:46:23,codecarbon,5027070a-eadc-47bd-9132-b3d7ee55a5be,0.016541004180908203,4.046800243393146e-08,2.446526340924334e-06,14.0,0.0,2.9050111770629883,6.019830703735351e-08,0,3.3125931982643425e-09,6.351090023561786e-08,India,IND,,,,Windows-10-10.0.22621-SP0,3.10.2,2.3.4,8,11th Gen Intel(R) Core(TM) i3-1125G4 @ 2.00GHz,,,,,7.746696472167969,machine,N,1.0
